cluster,latitude,longitude,aed_id,address,number,municipality,postal_code,province
8.0,50.8808,4.33676,9016008.0,,,,,
8.0,50.89007,4.33042,9016009.0,,,,,
8.0,50.89502,4.33014,9016010.0,,,,,
8.0,50.893661107,4.3203452381,9016011.0,,,,,
8.0,50.898206,4.309182,9016012.0,,,,,
8.0,50.89806,4.31481,9016013.0,,,,,
8.0,50.87916193255023,4.343673933900476,9016014.0,,,,,
8.0,50.89483149127463,4.325909620431442,9016015.0,,,,,
8.0,50.90241090787448,4.322525017914124,9016016.0,,,,,
8.0,50.88849684364491,4.338093589906914,9016017.0,,,,,
8.0,50.8955690936289,4.319126095594684,9016018.0,,,,,
8.0,50.89799720008013,4.323152625114234,9016019.0,,,,,
9.0,50.84930503203532,4.42888457731385,9016020.0,,,,,
9.0,50.85879,4.41331,9016021.0,,,,,
9.0,50.86297,4.42015,9016022.0,,,,,
9.0,50.8553,4.41649,9016023.0,,,,,
9.0,50.86199,4.41518,9016024.0,,,,,
9.0,50.85357,4.4259,9016025.0,,,,,
9.0,50.85455,4.41988,9016026.0,,,,,
9.0,50.85853,4.41642,9016027.0,,,,,
9.0,50.8565,4.41929,9016028.0,,,,,
9.0,50.85573,4.42469,9016029.0,,,,,
9.0,50.8551,4.43146,9016030.0,,,,,
9.0,50.8586,4.42025,9016031.0,,,,,
9.0,50.85185,4.41856,9016032.0,,,,,
9.0,50.85284,4.43056,9016033.0,,,,,
9.0,50.85025,4.4278,9016034.0,,,,,
9.0,50.850881629,4.4308121351,9016035.0,,,,,
9.0,50.86070476781698,4.418405781622912,9016036.0,,,,,
9.0,50.86441619525383,4.417737155422207,9016037.0,,,,,
9.0,50.863831446543166,4.41357122741857,9016038.0,,,,,
10.0,50.79209587852813,4.335283871948494,9016039.0,,,,,
10.0,50.79383,4.33399,9016040.0,,,,,
11.0,50.820510773075625,4.410056501012111,9016041.0,,,,,
11.0,50.82453,4.41241,9016042.0,,,,,
11.0,50.82252,4.40665,9016043.0,,,,,
11.0,50.82246,4.41065,9016044.0,,,,,
11.0,50.82575,4.40816,9016045.0,,,,,
12.0,50.832858111642935,4.296952770831695,9016046.0,,,,,
12.0,50.845,4.29674,9016047.0,,,,,
12.0,50.83478,4.29751,9016048.0,,,,,
12.0,50.84617,4.2998,9016049.0,,,,,
12.0,50.84594,4.28744,9016050.0,,,,,
12.0,50.84599,4.30659,9016051.0,,,,,
12.0,50.85092,4.30236,9016052.0,,,,,
12.0,50.85781,4.3039,9016053.0,,,,,
12.0,50.85095,4.30781,9016054.0,,,,,
12.0,50.85483,4.30365,9016055.0,,,,,
12.0,50.85308,4.30732,9016056.0,,,,,
12.0,50.83734,4.29353,9016057.0,,,,,
12.0,50.84255,4.28977,9016058.0,,,,,
12.0,50.83944,4.29274,9016059.0,,,,,
12.0,50.84631,4.28117,9016060.0,,,,,
12.0,50.85969,4.29797,9016061.0,,,,,
12.0,50.84452,4.28464,9016062.0,,,,,
12.0,50.84914,4.30403,9016063.0,,,,,
12.0,50.83717,4.28505,9016064.0,,,,,
12.0,50.83874,4.31172,9016065.0,,,,,
12.0,50.86066,4.30084,9016066.0,,,,,
12.0,50.83961,4.30255,9016067.0,,,,,
12.0,50.83991,4.30823,9016068.0,,,,,
12.0,50.8398,4.28518,9016069.0,,,,,
12.0,50.84349,4.30347,9016070.0,,,,,
12.0,50.84089,4.29545,9016071.0,,,,,
12.0,50.83537,4.29332,9016072.0,,,,,
12.0,50.85852,4.30814,9016073.0,,,,,
12.0,50.84189,4.31559,9016074.0,,,,,
12.0,50.83942,4.29867,9016075.0,,,,,
12.0,50.84972,4.29803,9016076.0,,,,,
12.0,50.84337,4.29414,9016077.0,,,,,
12.0,50.83699,4.29933,9016078.0,,,,,
12.0,50.83933,4.31474,9016079.0,,,,,
12.0,50.84474,4.29123,9016080.0,,,,,
12.0,50.83608,4.31032,9016081.0,,,,,
12.0,50.85624,4.30617,9016082.0,,,,,
12.0,50.84698,4.29229,9016083.0,,,,,
12.0,50.83456,4.28863,9016084.0,,,,,
12.0,50.83622,4.30324,9016085.0,,,,,
12.0,50.841516616,4.2924278672,9016086.0,,,,,
12.0,50.842379294,4.3074906248,9016087.0,,,,,
12.0,50.848136,4.287422,9016088.0,,,,,
12.0,50.84290554096688,4.300289505006647,9016089.0,,,,,
12.0,50.85987152903233,4.303862391845145,9016090.0,,,,,
12.0,50.85207286910456,4.2998530076286885,9016091.0,,,,,
12.0,50.84080474107272,4.3122492015957965,9016092.0,,,,,
12.0,50.857215177158984,4.300606679524976,9016093.0,,,,,
12.0,50.83773497103073,4.2882055280051485,9016094.0,,,,,
12.0,50.84365009435157,4.317333381446718,9016095.0,,,,,
12.0,50.83325149688218,4.29535219171087,9016096.0,,,,,
12.0,50.84691344255201,4.302945688549819,9016097.0,,,,,
12.0,50.853977564247124,4.300595453439931,9016098.0,,,,,
12.0,50.84210260944056,4.286105959022622,9016099.0,,,,,
12.0,50.8565476493634,4.309569702822007,9016100.0,,,,,
12.0,50.84058815591932,4.2885856644405385,9016101.0,,,,,
12.0,50.83783055184766,4.308785703771131,9016102.0,,,,,
12.0,50.84150492016933,4.303937713637892,9016103.0,,,,,
13.0,50.84826747798654,4.385258689760329,9016104.0,,,,,
13.0,50.86297,4.37644,9016105.0,,,,,
13.0,50.858,4.3837,9016106.0,,,,,
13.0,50.85742,4.37623,9016107.0,,,,,
13.0,50.86563,4.36254,9016108.0,,,,,
13.0,50.86173,4.36915,9016109.0,,,,,
13.0,50.85882,4.36403,9016110.0,,,,,
13.0,50.855,4.37918,9016111.0,,,,,
13.0,50.86079,4.3627,9016112.0,,,,,
13.0,50.85898,4.36988,9016113.0,,,,,
13.0,50.85621,4.39281,9016114.0,,,,,
13.0,50.8603,4.37929,9016115.0,,,,,
13.0,50.86152,4.37358,9016116.0,,,,,
13.0,50.85266,4.3889,9016117.0,,,,,
13.0,50.86045,4.38383,9016118.0,,,,,
13.0,50.85415,4.39108,9016119.0,,,,,
13.0,50.86282,4.36364,9016120.0,,,,,
13.0,50.85735,4.38753,9016121.0,,,,,
13.0,50.85552,4.36495,9016122.0,,,,,
13.0,50.85524,4.37428,9016123.0,,,,,
13.0,50.84899,4.38535,9016124.0,,,,,
13.0,50.85532,4.38672,9016125.0,,,,,
13.0,50.85227,4.37892,9016126.0,,,,,
13.0,50.85304,4.37401,9016127.0,,,,,
13.0,50.86484,4.36565,9016128.0,,,,,
13.0,50.85866,4.37365,9016129.0,,,,,
13.0,50.85067,4.38717,9016130.0,,,,,
13.0,50.85446,4.39614,9016131.0,,,,,
13.0,50.868095618,4.3663977385,9016132.0,,,,,
13.0,50.859184778,4.390557459,9016133.0,,,,,
13.0,50.86464648638247,4.37894645538021,9016134.0,,,,,
13.0,50.857820412150126,4.379303503718025,9016135.0,,,,,
13.0,50.865437452332095,4.375857994341188,9016136.0,,,,,
13.0,50.85255821615481,4.385656003717115,9016137.0,,,,,
13.0,50.860423048496614,4.366082812395936,9016138.0,,,,,
13.0,50.85687383016892,4.395947628512445,9016139.0,,,,,
13.0,50.8622974312041,4.3810589788076,9016140.0,,,,,
13.0,50.85602158399038,4.36980364354558,9016141.0,,,,,
13.0,50.866272851659694,4.369004383318476,9016142.0,,,,,
13.0,50.85452805459621,4.382836606400027,9016143.0,,,,,
13.0,50.85761918242708,4.366843662864238,9016144.0,,,,,
13.0,50.852057478141475,4.392905216330874,9016145.0,,,,,
14.0,50.798685690347,4.2859796985806975,9016146.0,,,,,
14.0,50.79994,4.28736,9016147.0,,,,,
